Outlet_ID,area(sqft),revenue_totals,volume_totals,units_totals,revenue_IP1,revenue_IP2,revenue_IP3,revenue_IP4,revenue_IP5,revenue_BP1,revenue_BP2,revenue_BP3,revenue_BP4,revenue_BP5,volume_IP1,volume_IP2,volume_IP3,volume_IP4,volume_IP5,volume_BP1,volume_BP2,volume_BP3,volume_BP4,volume_BP5,units_IP1,units_IP2,units_IP3,units_IP4,units_IP5,units_BP1,units_BP2,units_BP3,units_BP4,units_BP5,revenue_month1,revenue_month2,revenue_month3,volume_month1,volume_month2,volume_month3,volume_week7
ID9528,0.573928971201791,0.0382187844116778,0.0847192012369296,0.2493079471130837,0.2903354632587859,0.3792427213757731,0.3127024468032092,0.2699892082801923,0.2570070745801155,0.0,0.0,0.0,0.0,0.0,0.2903354632587859,0.3792427213757731,0.3127024468032092,0.2699892082801923,0.2570070745801155,0.0,0.0,0.0,0.0,0.0,0.2903354632587859,0.3792427213757731,0.3127024468032092,0.2699892082801923,0.2570070745801155,0.0,0.0,0.0,0.0,0.0,0.0411476282484606,0.041165989260442494,0.0505765720090384,0.0885894356775576,0.0851951146857313,0.10301380270988983,0.16846717080782622
ID2152,0.3157626946168719,0.0566955072173802,0.1163238030346707,0.3058920679009449,0.3352921040620721,0.3524412933071856,0.3323366721483032,0.337829883253213,0.4729167791758925,0.0,0.0,0.0,0.0,0.0,0.3352921040620721,0.3524412933071856,0.3323366721483032,0.337829883253213,0.4729167791758924,0.0,0.0,0.0,0.0,0.0,0.3352921040620721,0.3524412933071856,0.3323366721483032,0.337829883253213,0.4729167791758924,0.0,0.0,0.0,0.0,0.0,0.0663442074299471,0.07121227506945468,0.0498917616677639,0.13122390754203,0.1358057789693178,0.10280802836520193,0.10899051734485653
ID3656,0.4754248499033275,0.0690869553015221,0.1377656647186771,0.3442810626178835,0.4695344591510725,0.3600341931915322,0.3474360891015099,0.4397135288923771,0.4300912674839337,0.0,0.0,0.0,0.0,0.0,0.4695344591510726,0.3600341931915321,0.3474360891015099,0.4397135288923771,0.4300912674839336,0.0,0.0,0.0,0.0,0.0,0.4695344591510725,0.3600341931915322,0.3474360891015099,0.4397135288923771,0.4300912674839336,0.0,0.0,0.0,0.0,0.0,0.0761358675731381,0.07080435588258518,0.0780683789052882,0.1501797256564419,0.1343312481382186,0.15051601874129414,0.12435481934941783
ID4395,0.3659305993690852,0.0504155882014776,0.1062029927408999,0.2877720119736879,0.4495664080328617,0.3737617539095892,0.2787163003936811,0.2909349553615226,0.3473024788032618,0.0,0.0,0.0,0.0,0.0,0.4495664080328617,0.3737617539095891,0.2787163003936811,0.2909349553615226,0.3473024788032618,0.0,0.0,0.0,0.0,0.0,0.4495664080328617,0.3737617539095891,0.2787163003936811,0.2909349553615226,0.3473024788032618,0.0,0.0,0.0,0.0,0.0,0.0703071037426023,0.051501967125185184,0.0477005509486127,0.1383484582278889,0.1026362823949955,0.10049702418639993,0.15586364181970952
ID7405,0.4756283708151012,0.0526100894548963,0.1091485625933593,0.2930456895661883,0.3848699224098585,0.3262935586061246,0.3139981063437484,0.3358186991072304,0.4022249824485608,0.0,0.0,0.0,0.0,0.0,0.3848699224098585,0.3262935586061246,0.3139981063437485,0.3358186991072304,0.4022249824485607,0.0,0.0,0.0,0.0,0.0,0.3848699224098585,0.3262935586061246,0.3139981063437484,0.3358186991072304,0.4022249824485607,0.0,0.0,0.0,0.0,0.0,0.0693511459520989,0.05761381162291949,0.0488567953064503,0.1389287383742484,0.110783437593089,0.10016461947575023,0.12693554195174642
ID9945,0.2978528543807876,0.0683285969888376,0.1351817395634057,0.3396548650144979,0.5538566864445459,0.2785739427766883,0.3871530373249613,0.3567153929167075,0.4594696765134741,0.0,0.0,0.0,0.0,0.0,0.5538566864445459,0.2785739427766883,0.3871530373249613,0.3567153929167075,0.4594696765134741,0.0,0.0,0.0,0.0,0.0,0.5538566864445459,0.2785739427766883,0.3871530373249613,0.3567153929167075,0.4594696765134741,0.0,0.0,0.0,0.0,0.0,0.0603183578892304,0.09034021328098078,0.0709129771103739,0.1207143893357404,0.1671283884420613,0.13679245283018862,0.17086784299603883
ID6950,0.5741324921135647,0.0695043088814833,0.1405382740637857,0.3492450758677639,0.5393085349155636,0.4668879167295218,0.2586335775153237,0.4015500833905621,0.4161041205378841,0.0,0.0,0.0,0.0,0.0,0.5393085349155637,0.4668879167295217,0.2586335775153237,0.4015500833905621,0.4161041205378841,0.0,0.0,0.0,0.0,0.0,0.5393085349155636,0.4668879167295218,0.2586335775153237,0.4015500833905621,0.4161041205378841,0.0,0.0,0.0,0.0,0.0,0.0795903932688783,0.06558819776963669,0.0813893899078469,0.1556923870468576,0.1291480488531426,0.15898442446498673,0.15346296963149683
ID5199,0.40734710491503,0.0485937779612564,0.1035090018082234,0.2829487552431803,0.2986079415791876,0.4264092120480716,0.2861912592814072,0.3144805258510743,0.3718744937084841,0.0,0.0,0.0,0.0,0.0,0.2986079415791876,0.4264092120480716,0.2861912592814073,0.3144805258510743,0.3718744937084841,0.0,0.0,0.0,0.0,0.0,0.2986079415791876,0.4264092120480716,0.2861912592814072,0.3144805258510743,0.3718744937084841,0.0,0.0,0.0,0.0,0.0,0.0658809639148958,0.05784901609024209,0.0399095795027419,0.1319009010461161,0.1130175752159666,0.08765987083702671,0.08102268635217862
ID5556,0.3374376717207693,0.064378374023044,0.129117639351136,0.3287978454868768,0.5979005020538567,0.3303665711268668,0.3627348382917227,0.3475914843520062,0.336177566560458,0.0,0.0,0.0,0.0,0.0,0.5979005020538567,0.3303665711268668,0.3627348382917227,0.3475914843520062,0.3361775665604579,0.0,0.0,0.0,0.0,0.0,0.5979005020538567,0.3303665711268668,0.3627348382917227,0.3475914843520063,0.3361775665604579,0.0,0.0,0.0,0.0,0.0,0.0789669024941472,0.051166952644053985,0.0816693323509511,0.1534518609261915,0.1017426273458445,0.15581866531594274,0.07352058576401391
ID8920,0.4897730741833723,0.0658504280816492,0.1313399198092193,0.3327765631011476,0.4709036969420356,0.3232262281892694,0.3874520356804704,0.4432453644658098,0.3548630987740995,0.0,0.0,0.0,0.0,0.0,0.4709036969420356,0.3232262281892694,0.3874520356804704,0.4432453644658098,0.3548630987740995,0.0,0.0,0.0,0.0,0.0,0.4709036969420356,0.3232262281892694,0.3874520356804704,0.4432453644658098,0.3548630987740994,0.0,0.0,0.0,0.0,0.0,0.0786390402846875,0.08529590197441558,0.050584778790758,0.153467979819146,0.1604259755734286,0.10014879068000503,0.20159644700516147
ID6352,0.4172178691360537,0.0536560384846473,0.1097932335753033,0.2941998930250452,0.4680511182108626,0.2799316136169357,0.3794787462002292,0.2824487393309133,0.3677161527245234,0.0,0.0,0.0,0.0,0.0,0.4680511182108627,0.2799316136169357,0.3794787462002292,0.2824487393309134,0.3677161527245234,0.0,0.0,0.0,0.0,0.0,0.4680511182108626,0.2799316136169357,0.3794787462002292,0.2824487393309133,0.3677161527245234,0.0,0.0,0.0,0.0,0.0,0.0772548355071089,0.04575811780879689,0.0566477667523211,0.150518222408485,0.0908847184986595,0.11187792832721283,0.12003360941063493
ID2508,0.4215935687391879,0.0494287868952786,0.1042532561125815,0.2842812502932427,0.3959379278868096,0.3396188464826268,0.2673045298250859,0.4023839890120671,0.3043149538262137,0.0,0.0,0.0,0.0,0.0,0.3959379278868097,0.3396188464826268,0.267304529825086,0.4023839890120671,0.3043149538262137,0.0,0.0,0.0,0.0,0.0,0.3959379278868096,0.3396188464826268,0.2673045298250859,0.4023839890120671,0.3043149538262137,0.0,0.0,0.0,0.0,0.0,0.0561187745321056,0.03776203383299089,0.0732026692101611,0.1162655748803172,0.0772713732499255,0.14325060149423832,0.07700156043692231
ID5561,0.4345171466368169,0.0408804319715173,0.0887549464084488,0.2565334484408869,0.3793929712460064,0.2558958113340373,0.2462749788209498,0.3678504856273913,0.3110115029432413,0.0,0.0,0.0,0.0,0.0,0.3793929712460064,0.2558958113340373,0.2462749788209498,0.3678504856273913,0.3110115029432413,0.0,0.0,0.0,0.0,0.0,0.3793929712460064,0.2558958113340373,0.2462749788209498,0.3678504856273913,0.3110115029432413,0.0,0.0,0.0,0.0,0.0,0.0404200688510639,0.04600894471306349,0.0542513864901783,0.0865584551652992,0.0922549895740244,0.10969355451437253,0.16606649861961353
ID6952,0.5665004579220514,0.0443758813689801,0.0945936738384129,0.266986965946306,0.3390004564125969,0.2597174033288077,0.2721383365724821,0.4079270087314824,0.3331533185721229,0.0,0.0,0.0,0.0,0.0,0.339000456412597,0.2597174033288077,0.2721383365724822,0.4079270087314824,0.3331533185721229,0.0,0.0,0.0,0.0,0.0,0.3390004564125969,0.2597174033288077,0.2721383365724822,0.4079270087314824,0.3331533185721229,0.0,0.0,0.0,0.0,0.0,0.029840986828412,0.04819868962470559,0.0729874691561787,0.0680539660536114,0.0956210902591599,0.14192098265163983,0.12849597887408473
ID5295,0.4412333367253485,0.0553399379612805,0.1145470269137031,0.3027109705631199,0.3749429484253765,0.3610398752954191,0.2859420939851497,0.3297851466692828,0.4669762920559486,0.0,0.0,0.0,0.0,0.0,0.3749429484253765,0.3610398752954191,0.2859420939851498,0.3297851466692829,0.4669762920559486,0.0,0.0,0.0,0.0,0.0,0.3749429484253765,0.3610398752954191,0.2859420939851497,0.3297851466692829,0.4669762920559485,0.0,0.0,0.0,0.0,0.0,0.0706248353781743,0.058571119842317484,0.0548386273154522,0.1397185641290156,0.1162347333929103,0.10989932885906042,0.16234545672788372
ID8631,0.3969675384145721,0.1742929508286264,0.2068817317015645,0.3341747445269173,0.3992469192149703,0.279680193090964,0.2618228933074201,0.3756990091239086,0.4954366258033159,0.1753696857670979,0.1406153210819739,0.1399790136411332,0.1756193817145362,0.1274946715752761,0.3992469192149704,0.2796801930909639,0.2618228933074202,0.3756990091239086,0.4954366258033158,0.1753696857670979,0.1406153210819739,0.1399790136411332,0.1756193817145362,0.1274946715752761,0.3992469192149703,0.2796801930909639,0.2618228933074201,0.3756990091239086,0.4954366258033158,0.1753696857670979,0.1406153210819739,0.1399790136411332,0.1756193817145362,0.1274946715752761,0.1732576794354876,0.19751013071640144,0.166682472320349,0.2145585841164429,0.2366398570151921,0.18730214005318474,0.28183891489617097
ID8493,0.3908619110613615,0.0661736281424868,0.1347205115438035,0.3388290934341775,0.3286170698311273,0.5008296877357068,0.2954103752429362,0.445599921514765,0.4307933250526543,0.0,0.0,0.0,0.0,0.0,0.3286170698311274,0.5008296877357067,0.2954103752429361,0.4455999215147651,0.4307933250526543,0.0,0.0,0.0,0.0,0.0,0.3286170698311273,0.5008296877357068,0.2954103752429362,0.4455999215147651,0.4307933250526543,0.0,0.0,0.0,0.0,0.0,0.0654232461674197,0.09880063079928718,0.0504580296064209,0.1322716355840681,0.184361036639857,0.10573635557806763,0.14103949105749602
ID6166,0.3577897628981378,0.0494782778476384,0.1040855368327262,0.2839809697185808,0.3330670926517572,0.3795947101121336,0.331041012607764,0.3269400569017953,0.3331533185721229,0.0,0.0,0.0,0.0,0.0,0.3330670926517572,0.3795947101121336,0.331041012607764,0.3269400569017953,0.3331533185721229,0.0,0.0,0.0,0.0,0.0,0.3330670926517572,0.3795947101121335,0.331041012607764,0.3269400569017953,0.3331533185721229,0.0,0.0,0.0,0.0,0.0,0.035022314891391,0.06277008372758279,0.0679658306083778,0.0756620835281033,0.1210008936550491,0.13614347220463463,0.08000240067218821
ID2979,0.4083647094738984,0.0492591898512163,0.1033255588458817,0.2826203233646438,0.2172523961661341,0.3631518077135817,0.3508247371306124,0.4206318061414696,0.328022897877626,0.0,0.0,0.0,0.0,0.0,0.2172523961661342,0.3631518077135817,0.3508247371306124,0.4206318061414696,0.328022897877626,0.0,0.0,0.0,0.0,0.0,0.2172523961661341,0.3631518077135817,0.3508247371306124,0.4206318061414696,0.3280228978776259,0.0,0.0,0.0,0.0,0.0,0.0641882371143705,0.05150283503834869,0.0502638024390555,0.1276132755202372,0.100327673518022,0.10480245662909962,0.15580362501500422
ID9941,0.4929276483158645,0.0665571830232755,0.1319321785162085,0.3338369288804226,0.5373687813783661,0.3466083371046412,0.4710220760452484,0.3419013048170313,0.2939461035804936,0.0,0.0,0.0,0.0,0.0,0.5373687813783661,0.3466083371046412,0.4710220760452484,0.3419013048170313,0.2939461035804936,0.0,0.0,0.0,0.0,0.0,0.5373687813783661,0.3466083371046412,0.4710220760452484,0.3419013048170313,0.2939461035804935,0.0,0.0,0.0,0.0,0.0,0.0871478013891779,0.05202705458913419,0.0792492436082848,0.1673947033317752,0.099434018468871,0.15308028365201973,0.15082223022446284
ID1110,0.3997150707235168,0.050767456801792,0.104782620089625,0.2852290108570195,0.3826449109995435,0.2530296173379595,0.3522200627896547,0.3760914352987344,0.3522708862126694,0.0,0.0,0.0,0.0,0.0,0.3826449109995436,0.2530296173379595,0.3522200627896547,0.3760914352987344,0.3522708862126694,0.0,0.0,0.0,0.0,0.0,0.3826449109995435,0.2530296173379595,0.3522200627896547,0.3760914352987344,0.3522708862126694,0.0,0.0,0.0,0.0,0.0,0.0740066051341748,0.04836359312578049,0.0483981273947845,0.1448282531955705,0.0939529341674113,0.09907243256933013,0.13761853318929293
ID7864,0.4310572911366643,0.0551501220525346,0.1127125972902853,0.2994266517777548,0.3638178913738019,0.3358475385930508,0.4040464444112224,0.2699892082801923,0.4235027272236323,0.0,0.0,0.0,0.0,0.0,0.3638178913738019,0.3358475385930508,0.4040464444112224,0.2699892082801923,0.4235027272236323,0.0,0.0,0.0,0.0,0.0,0.3638178913738019,0.3358475385930507,0.4040464444112224,0.2699892082801923,0.4235027272236323,0.0,0.0,0.0,0.0,0.0,0.0445395285783489,0.06345313138729838,0.0749634798213474,0.0949241606086494,0.1203157581173667,0.14401038369000882,0.18257111991357583
ID1734,0.4604660628879617,0.0483215777232773,0.1026179931339919,0.2813535146902887,0.3880077590141488,0.3651631719213556,0.2652613743957741,0.2450701461787501,0.4429443214343576,0.0,0.0,0.0,0.0,0.0,0.3880077590141488,0.3651631719213556,0.2652613743957741,0.2450701461787501,0.4429443214343576,0.0,0.0,0.0,0.0,0.0,0.3880077590141488,0.3651631719213556,0.2652613743957741,0.2450701461787501,0.4429443214343576,0.0,0.0,0.0,0.0,0.0,0.0573961478032311,0.029405765894310692,0.077371714323752,0.1169103305984945,0.0657581173666964,0.14991452450297582,0.17350858240307282
ID8228,0.5376004884501882,0.0638318611283876,0.1273513456851594,0.3256355156849681,0.3116727521679598,0.3729572082264796,0.4826331788508496,0.3915432159325027,0.3648539180212777,0.0,0.0,0.0,0.0,0.0,0.3116727521679598,0.3729572082264796,0.4826331788508497,0.3915432159325027,0.3648539180212777,0.0,0.0,0.0,0.0,0.0,0.3116727521679598,0.3729572082264796,0.4826331788508496,0.3915432159325027,0.3648539180212777,0.0,0.0,0.0,0.0,0.0,0.0708716529965316,0.08622890862523419,0.0511957280965555,0.1380583181547091,0.1597110515341078,0.10399518804609342,0.12999639899171772
ID3807,0.5605983514806145,0.0532818386009511,0.1104169396472654,0.2953165614120693,0.3460178000912825,0.3488208377331925,0.3266557033936313,0.4870499362307466,0.2476643084732948,0.0,0.0,0.0,0.0,0.0,0.3460178000912825,0.3488208377331925,0.3266557033936313,0.4870499362307466,0.2476643084732948,0.0,0.0,0.0,0.0,0.0,0.3460178000912825,0.3488208377331925,0.3266557033936313,0.4870499362307466,0.2476643084732948,0.0,0.0,0.0,0.0,0.0,0.0664510389364002,0.043472902449164096,0.068615078228867,0.1307886974322603,0.0889633601429848,0.13517791566417622,0.10250870243668223
ID5879,0.4839727281978223,0.061012687488476,0.1239183416756204,0.3194891476723563,0.4651414879050661,0.3941268165133001,0.3644789953655254,0.3497988815854017,0.3354755089917373,0.0,0.0,0.0,0.0,0.0,0.4651414879050662,0.3941268165133001,0.3644789953655255,0.3497988815854017,0.3354755089917373,0.0,0.0,0.0,0.0,0.0,0.4651414879050661,0.3941268165133001,0.3644789953655254,0.3497988815854017,0.3354755089917373,0.0,0.0,0.0,0.0,0.0,0.0482408718924464,0.08111342843925778,0.0704588685218856,0.0995664017795257,0.1542746499851057,0.13720400151956444,0.21714079942383865
ID2673,0.5659916556426172,0.0568696308729389,0.1160198118399329,0.3053478093593701,0.4559561843906892,0.2952682657012119,0.3333333333333333,0.3245854998528402,0.4304692984824756,0.0,0.0,0.0,0.0,0.0,0.4559561843906892,0.2952682657012118,0.3333333333333333,0.3245854998528402,0.4304692984824755,0.0,0.0,0.0,0.0,0.0,0.4559561843906892,0.2952682657012118,0.3333333333333333,0.3245854998528402,0.4304692984824755,0.0,0.0,0.0,0.0,0.0,0.070935199323646,0.06335766093930768,0.0541246373058412,0.1399442286303777,0.1209711051534107,0.10909206027605423,0.13875885247869402
ID6055,0.4737966826091381,0.1463818643422818,0.2722450797976886,0.5850497808890182,0.71388635326335,0.8105294916276965,0.7717147555688444,0.5886883155106446,0.4768050980180375,0.0,0.0,0.0,0.0,0.0,0.7138863532633501,0.8105294916276965,0.7717147555688444,0.5886883155106446,0.4768050980180375,0.0,0.0,0.0,0.0,0.0,0.71388635326335,0.8105294916276965,0.7717147555688444,0.5886883155106446,0.4768050980180374,0.0,0.0,0.0,0.0,0.0,0.1438145478724873,0.14696547181061437,0.16460068535746,0.2670094617901642,0.267664581471552,0.30022476889958216,0.28015844436442205
ID3715,0.4253587056070011,0.0399265240421916,0.0880526219240546,0.25527602353449,0.3101323596531264,0.387891587469201,0.2863407584591618,0.1986166977337388,0.3704703785710428,0.0,0.0,0.0,0.0,0.0,0.3101323596531264,0.387891587469201,0.2863407584591618,0.1986166977337388,0.3704703785710428,0.0,0.0,0.0,0.0,0.0,0.3101323596531264,0.387891587469201,0.2863407584591618,0.1986166977337388,0.3704703785710428,0.0,0.0,0.0,0.0,0.0,0.0578741266984828,0.028355590966412592,0.0526346504914038,0.1202791792259707,0.0620345546619005,0.10657528175256423,0.13287720561757294
ID9780,0.3481225195888878,0.0658842267808217,0.1307895909221939,0.3317912674655381,0.5661798265632132,0.2744003620455574,0.3969701499975083,0.3612773471990582,0.3913700923475725,0.0,0.0,0.0,0.0,0.0,0.5661798265632132,0.2744003620455574,0.3969701499975083,0.3612773471990582,0.3913700923475725,0.0,0.0,0.0,0.0,0.0,0.5661798265632132,0.2744003620455574,0.3969701499975083,0.3612773471990582,0.3913700923475725,0.0,0.0,0.0,0.0,0.0,0.0569992134990818,0.07421612252850869,0.0837538549077466,0.1178452263898515,0.1392910336610068,0.15592946688615933,0.16318569199375824
ID6863,0.354431667853872,0.0646892013457917,0.131041169841977,0.332241688327531,0.3704929256047466,0.4570825162166239,0.3567548711815418,0.3626017855390954,0.4251228600745261,0.0,0.0,0.0,0.0,0.0,0.3704929256047468,0.4570825162166239,0.3567548711815418,0.3626017855390955,0.4251228600745261,0.0,0.0,0.0,0.0,0.0,0.3704929256047466,0.4570825162166239,0.3567548711815418,0.3626017855390954,0.4251228600745261,0.0,0.0,0.0,0.0,0.0,0.0500210900129118,0.08470832476269079,0.0760285377156332,0.1052563709924402,0.1601876675603217,0.14684373812840312,0.12705557556115712
ID5591,0.3829245955021879,0.0514564070715328,0.1062606462433501,0.2878752334212279,0.348071656777727,0.3145270779906471,0.3864055414361887,0.333611301873835,0.343900199816385,0.0,0.0,0.0,0.0,0.0,0.3480716567777271,0.3145270779906471,0.3864055414361888,0.333611301873835,0.343900199816385,0.0,0.0,0.0,0.0,0.0,0.348071656777727,0.3145270779906471,0.3864055414361887,0.333611301873835,0.3439001998163849,0.0,0.0,0.0,0.0,0.0,0.0456087646041432,0.07602919312716919,0.0495306632720985,0.094650139428424,0.1427316056002383,0.10097188805875643,0.20657784179570285
ID9919,0.3141345273226824,0.0643768651525453,0.1288870253413349,0.3283849596967166,0.4084892743039708,0.383567154422487,0.4371355957542233,0.305994309820465,0.4211265323756548,0.0,0.0,0.0,0.0,0.0,0.4084892743039708,0.383567154422487,0.4371355957542234,0.305994309820465,0.4211265323756548,0.0,0.0,0.0,0.0,0.0,0.4084892743039708,0.383567154422487,0.4371355957542233,0.305994309820465,0.4211265323756548,0.0,0.0,0.0,0.0,0.0,0.0622836892234638,0.07163408086694109,0.0766796090653934,0.1256790083657054,0.1334375930890676,0.14871153602633913,0.16834713719841551
ID4975,0.4791899867711407,0.0622508666197709,0.125029481904662,0.3214785064794917,0.389034687357371,0.3334841856489164,0.4031992824039467,0.3922790150103012,0.3953664200464438,0.0,0.0,0.0,0.0,0.0,0.389034687357371,0.3334841856489163,0.4031992824039468,0.3922790150103012,0.3953664200464438,0.0,0.0,0.0,0.0,0.0,0.389034687357371,0.3334841856489163,0.4031992824039467,0.3922790150103012,0.3953664200464438,0.0,0.0,0.0,0.0,0.0,0.0641624501990197,0.07065854647110839,0.06942025470203,0.1293057592804526,0.1337801608579088,0.13313600101304293,0.13131676869523462
